Li Zhang 0001;conf/compgeom/BaschGZ97;Czech Technical University of Prague;http://www.cvut.cz/;N/A
Li-Min Fu;conf/ieaaie/Fu90;Sree Rama Krishna Degree College;http://www.srkdc.org/;N/A
Li-Qun Ruan;journals/tois/ChuaR95;Arkansas State University, Mountain Home;http://www.asumh.edu/;N/A
Li-Yan Yuan;journals/tkde/YuanY98|journals/tkde/WangY94|journals/tods/OzsoyogluY87|journals/tods/OzsoyogluY87a|conf/icde/WangY91|conf/icde/OzsoyogluY87|conf/sigmod/YuanC88|conf/pods/YuanO87|conf/pods/YouY90|conf/pods/YuanO86|conf/pods/OzsoyogluY85|conf/pods/YuanC89|conf/icdt/WillardY90|journals/jcss/YouY94|journals/jcss/YuanO92|journals/jar/Yuan94|journals/jar/YuanY93|journals/jlp/YouY95|conf/lpnmr/YuanY95|conf/nmelp/YouY94|conf/nf2/OzsoyogluY87|conf/iclp/HuY91;Fachhochschulstudiengänge Wels;http://www.fh-wels.at/;N/A
LiMin Fu;conf/ijcai/FuB85;Ecole Supérieure de Commerce de Toulouse;http://www.esc-toulouse.fr/;N/A
Lia Goldstein Golendziner;conf/dasfaa/GolendzinerSW97|conf/comad/GolendzinerS95;Chonbuk Sanup University of Technology (Howon University);http://www.howon.ac.kr/;N/A
Liam Relihan;conf/sigmod/WangSCRZP97;Universitas Siliwangi;http://www.unsil.ac.id/;N/A
Lian Li;journals/mms/LiKG94a|journals/mms/LiKG94;Coker College;http://www.coker.edu/;N/A
Liane Acker;conf/ijcai/HolteAP89;Augustana University College;http://www.augustana.ab.ca/;N/A
Liang Chen;conf/dasfaa/HuangC97;Lyon College;http://www.lyon.edu/;N/A
Liang-Ping Ku;conf/ijcai/LiuKH97;Czech Technical University of Prague;http://www.cvut.cz/;N/A
Liba Svobodova;journals/csur/Svobodova84|conf/sosp/Svobodova81;American University in Dubai;http://www.aud.edu/;N/A
Libero Nigro;journals/cl/SantoNR90;Universitas Siliwangi;http://www.unsil.ac.id/;N/A
Lichao Tan;conf/dood/TanK89;University of East Srarajevo;http://www.unssa.rs.ba/;N/A
Licia Sbattella;journals/tkde/BertinoNPS92|journals/tods/NegriPS91|conf/icde/TopaloglouIS92|conf/dasfaa/IllarramendiS91|journals/is/BertinoNPS89|journals/cj/NegriPS89|conf/daisd/IllarramendiS90|conf/oodbs/BertinoGNPS88;Arab Open University;http://www.aou.org.bh/;N/A
Liehuey Lee;journals/tkde/OmiecinskiLS94|conf/icde/OmiecinskiLS92;Tokyo Dental College;http://www.tdc.ac.jp/;N/A
Lijing Lin;journals/vldb/AgrawalAJL95;Dayalbagh Educational Institute;http://www.dei.ac.in/;N/A
Lijuan Li;conf/icde/LiC99;Augustana University College;http://www.augustana.ab.ca/;N/A
Lil Mohan;journals/tkde/MohanK93|journals/tse/MohanK88;Harding University Graduate School of Religion;http://www.hugsr.edu/;N/A
Lilian Harada;conf/icde/KitsuregawaNHT87|conf/icde/KitsuregawaHT89|conf/dasfaa/HaradaK95|conf/vldb/HaradaNKT90|conf/dpds/KitsuregawaNHT90;Pamir University;http://www.pamir.edu.af/;N/A
Lillian Lee;conf/acl/PereiraTL93;Handelshochschule Leipzig;http://www.hhl.de/;N/A
Lily B. Mummert;conf/podc/MummertWS94|conf/sosp/MummertES95;Intel;;N/A
Lily Hendra;conf/icde/BouguettayaBOH99|conf/sigmod/BouguettayaBH99;Lancaster University Ghana;http://www.lancaster.edu.gh/;N/A
Liming Ren;journals/tois/LeeR96;Trakia University Stara Zagora;http://www.uni-sz.bg/;N/A
Limsoon Wong;conf/dasfaa/NguYW93|conf/dasfaa/NguW93|conf/sigmod/ChenWZ98|conf/sigmod/LibkinMW96|conf/vldb/BunemanDHOW95|conf/pods/LibkinW94|conf/pods/Wong93|conf/pods/BenediktDLW96|conf/pods/LibkinW93|conf/dbpl/DongLW95|conf/dbpl/LibkinW97|conf/dbpl/LibkinW93a|conf/dbpl/LibkinW97a|conf/dbpl/LibkinW93|conf/icdt/TannenBW92|conf/icdt/DongLW97|conf/icdt/SuciuW95|journals/sigmod/BunemanLSTW94|journals/sigmod/Wong95|journals/jfp/Wong00|journals/ipl/LibkinW94|journals/ipl/LibkinW95|journals/jacm/BenediktDLW98|journals/jcss/Wong96|journals/jcss/LibkinW97|journals/jcss/LibkinW96|journals/jodl/DavidsonOTW97|journals/tcs/DongLW00|journals/tcs/BunemanNTW95|conf/dood/Wong89|conf/dood/NguWW91|conf/lics/HellaLNW99;University of Dallas;http://www.udallas.edu/;N/A
Lin Chiu;conf/icde/ChiuL87;Universidad Privada Boliviana;http://www.upb.edu/;N/A
Lin S. Woo;journals/ibmrd/ChandyHW75;Lyceum of the Philippines University;http://www.lpu.edu.ph/;N/A
Lin Yang;conf/dasfaa/YangE91;Ecole des Ingénieurs de la Ville de Paris;http://www.eivp-paris.fr/;N/A
Lin Yu;journals/tkde/YuR93|conf/pods/YuR90|conf/pods/YuR88;Somaliland University of Technology;http://www.somtech.org/;N/A
Lina Al-Jadir;journals/sigmod/RoddickABDEGHLMMMW00|conf/er/Al-JadirL99|conf/er/Al-JadirL98|conf/dasfaa/Al-JadirEFL95|conf/dexa/Al-JadirFL93;Jones College;http://www.jones.edu/;N/A
Lina Khatib;conf/ijcai/MorrisSK93;Karlshochschule International University;http://www.karlshochschule.de/;N/A
Linas Bukauskas;conf/sigmod/BohlenBD99;Universidad Técnica Estatal de Quevedo;http://www.uteq.edu.ec/;N/A
Lincoln A. Wallen;journals/jlp/SannellaW92;Western Bible College;http://www.westernbible.edu/;N/A
Lincoln Stein;conf/vldb/GoodmanRS94|conf/pos/RozenSG94|conf/usenix/SteinMDRDRG94|conf/deductive/GoodmanRS93;Universitas Siliwangi;http://www.unsil.ac.id/;N/A
Linda A. Hutchins;conf/sosp/KahnCDDHHMP81;Universität Hildesheim;http://www.uni-hildesheim.de/;N/A
Linda A. Ness;conf/sigmod/JinRNS93|conf/vldb/AnsariNRS92|journals/tc/CameronCGKKNNS91|conf/chdl/ClarkeGHJLMN93;Chiang Mai Vocational College;http://www.cmvc.ac.th/;N/A
Linda Berger;conf/er/TjoaB93;Instituto Politécnico de Leiria;http://www.iplei.pt/;N/A
Linda Campbell;conf/adc/CampbellH94;Airbus;;N/A
Linda DeMichel;conf/vldb/FuhDCMTLDRM99;University of Leeds;http://www.leeds.ac.uk/;N/A
Linda G. DeMichiel;journals/tkde/DeMichiel89|conf/icde/DeMichiel89|conf/icde/DeMichielCLAA93|conf/edbt/AgrawalD94|journals/sigplan/BobrowMGKKM88|journals/ibmsj/ChengMCD94|conf/ecoop/DeMichielG87|conf/oopsla/AgrawalDL91;University of Perugia;http://www.unipg.it/;N/A
Linda G. Shapiro;journals/tc/VaidyaSHM82;Universidad Técnica Estatal de Quevedo;http://www.uteq.edu.ec/;N/A
Linda M. Wills;journals/software/RichW90|journals/ai/Wills90;University of Kalyani;http://www.klyuniv.ac.in/;N/A
Linda Ness;conf/sigmod/JagadishAN87;Nestle;;N/A
Linda Pagli;journals/is/Pagli79;Université d'Aix-Marseille III;http://www.u-3mrs.fr/;N/A
Linda Sirounian;journals/tkde/SirounianG95;China Baowu Steel Group;;N/A
Linda Tauscher;conf/chi/TauscherG97;Dayalbagh Educational Institute;http://www.dei.ac.in/;N/A
Linda Torczon;journals/toplas/CooperKT86;University of Nigeria;http://www.unn.edu.ng/;N/A
Linda Winger;journals/tods/IoannidisRW93;Persian Gulf University;http://www.pgu.ac.ir/;N/A
Linda Wong;conf/vldb/WongLORW85|journals/algorithmica/WongLORW86;Universidade Federal Rural do Rio de Janeiro;http://www.ufrrj.br/;N/A
Lindsay F. Marshall;journals/spe/BrownbridgeMR82;Procter & Gamble;;N/A
Lindsey L. Spratt;journals/sigops/Spratt85;Queensland University of Technology;http://www.qut.edu.au/;N/A
Ling Bian;conf/gis/SheikholeslamiZB97;Perm State Pharmaceutical Academy;http://www.psfa.ru/;N/A
Ling Feng;conf/dasfaa/XiaFL99|conf/edbt/FengLTS98|conf/dolap/ChanLF99;Johnson & Johnson;;N/A
Ling Lin;conf/vldb/LinR98|conf/cikm/LinR97|conf/cikm/LinRSB96;University of Texas at Brownsville;http://www.utb.edu/;N/A
Ling Liu;journals/tods/LiuM96|conf/icde/Liu92|conf/vldb/LiuM92|journals/dke/Liu93|journals/tse/HanL91|conf/coopis/YanOL97|conf/slp/HanL89|conf/deductive/HanLX93;Florida Christian College;http://www.fcc.edu/;N/A
Ling Liu 0001;journals/tkde/LiuZHL97|journals/debu/LiuP97|conf/icde/Liu99|conf/icde/LiuZHL94|conf/icde/LiuP98|conf/er/LiuP97|conf/er/Liu95|conf/sigmod/ZhouLP99|conf/sigmod/LiuPTBBZBHY98|conf/sigmod/LiuHBPT99|conf/cikm/LiuP95|journals/tkde/LiuPT99|journals/dpd/LiuP97|conf/coopis/LiuPL96|conf/pdis/ZhouPL96|conf/cikm/ZhouPL98|conf/icdcs/LiuP97|conf/icdcs/LiuPBZ96;Ecole Nationale Vétérinaire d'Alfort;http://www.vet-alfort.fr/;N/A
Ling Tony Chen;conf/vldb/ChenR93|conf/vldb/ChenRS95|conf/pods/ChenR94|conf/edbt/ChenR94|journals/is/ChenDKLRS95;Al-Yamamah College;http://www.alyamamah.edu.sa/;N/A
Ling-Ling Yan;conf/dasfaa/NguYW93|conf/dasfaa/LingTY93|conf/coopis/YanOL97|conf/ds/YanL92;Novartis;;N/A
Lingli Ding;conf/dolap/DingZR99;Belarussian State Technological University;http://www.bstu.unibel.by/;N/A
Lingyuan Ge;conf/icde/GeJLRS88|conf/db-workshops/SchmidtGLJ85;ThyssenKrupp;;N/A
Linqi Liu;conf/vldb/ChengGKLLQS99;Dalhousie University;http://www.dal.ca/;N/A
Lionel Brunie;conf/adbis/BrunieK97|conf/adbis/BiscondiFB96|journals/sigmod/BrunieK96;Universidade Estadual de Campinas;http://www.unicamp.br/;N/A
Lionel M. Ni;conf/sigmod/SunKN89|journals/tse/NiH85|journals/tse/SunKN89|conf/icdcs/NiXG85;Pennsylvania State University - Abington;http://www.abington.psu.edu/;N/A
Lionel Verlaine;conf/icc/GardarinSV83;Lumbini Buddhist University;http://www.lbu.edu.np/;N/A
Lip Boon Doo;conf/sigmod/DanielsDDEHJJLSSS94;Hanover College;http://www.hanover.edu/;N/A
Liqin Jiang;conf/icde/WolfsonCDJM98|conf/ssdbm/WolfsonXCJ98|conf/icdt/WolfsonJSCRD99;Kyoritsu Woman's University;http://www.kyoritsu-wu.ac.jp/;N/A
Lisa Ann Smith;conf/sigir/CroftST92|conf/sigir/DeFazioDSSCC95;University of Nigeria;http://www.unn.edu.ng/;N/A
Lisa Cingiser DiPippo;journals/tkde/DiPippoW97|conf/rtss/DiPippoW93|conf/dexa/PrichardDPW94;Bunge Limited;;N/A
Lisa Covi;journals/jasis/CoviK96;University of Benin;http://www.uniben.edu/;N/A
Lisa F. Rau;journals/tkde/Rau93|journals/cacm/JacobsR90;Fachhochschulstudiengänge Wels;http://www.fh-wels.at/;N/A
Lisa Gottesfeld Brown;journals/csur/Brown92;Kobe Jogakuin University;http://www.kobe-c.ac.jp/;N/A
Lisa Hellerstein;conf/icdt/HellersteinHK99|journals/algorithmica/HellersteinGKKP94|journals/ipl/HellersteinKW90|conf/asplos/GibsonHKKP89;St. Petersburg State Technical University;http://www.unilib.neva.ru/;N/A
Lisa R. Schiff;conf/dl/SchiffH97;Université Chrétienne Bilingue du Congo;http://www.ucbc.org/;N/A
Lissa F. Pollacia;conf/er/PollaciaD93;University of Alaska - Fairbanks;http://www.uaf.edu/;N/A
Liuba Shrira;conf/sigmod/LiskovACDGGMMS96|journals/algorithmica/LadinLS88|journals/tocs/LadinLSG92|journals/dc/GoldreichS91|conf/pos/LiskovJGS90|conf/pos/OTooleS94|conf/podc/LadinLS90|conf/osdi/OTooleS94|conf/oodbs/LiskovDS92|conf/sosp/LiskovGGJSW91;Universidad Adolfo Ibáñez;http://www.uai.cl/;N/A
Liusheng Huang;journals/csur/LiH95|conf/spieSR/HuangLLX96;Chongqing Three Gorges University;http://www.sanxiau.edu.cn/;N/A
Liviu Iftode;journals/jsac/CaceresI95|conf/icdcs/CaceresI94;University of Lucknow;http://www.lucknowuniv.org/;N/A
Liwu Li 0001;journals/tkde/Li94|journals/tkde/Li93|journals/siamcomp/Li86|conf/slp/YouL89;Iran University of Medical Sciences;http://www.iums.ac.ir/;N/A
Lixia Zhang 0001;conf/sigcomm/ClarkSZ92;Logan College of Chiropractic;http://www.logan.edu/;N/A
Liz Chambers;conf/pdis/ChambersC93;Hewlett-Packard;;N/A
Liz Sonenberg;conf/coopis/TidharS00|conf/icdt/SonenbergT88|journals/ipl/LassezNS82|journals/jlp/LloydST87;Mitsubishi;;N/A
Ljiljana Brankovic;conf/ssdbm/BrankovicNM97|conf/adc/BrankovicMS96|conf/dawak/Estivill-CastroB99;Universidad Nacional del Nordeste;http://www.unne.edu.ar/;N/A
Lloyd D. Fosdick;journals/csur/FosdickO76;Universidad Nacional del Nordeste;http://www.unne.edu.ar/;N/A
Lloyd G. Williams;conf/icse/Williams88;Université Hassan Ier - Settat;http://www.uh1.ac.ma/;N/A
Lloyd Noronha;journals/sigmod/HansonN99|conf/icde/HansonCHKNPPV99;Karwan Institute of Higher Education;http://www.karwan.edu.af/;N/A
Lloyd Rutledge;conf/mm/RutledgeHOB98;Universidade Federal Rural do Rio de Janeiro;http://www.ufrrj.br/;N/A
Lobel Crnogorac;conf/icdt/BaileyCRS97;Catholic University of Pusan;http://www.cup.ac.kr/;N/A
Lois M. L. Delcambre;journals/tkde/UrbanD90|conf/icde/UrbanD89|conf/icde/UrbanD87|conf/icde/UrbanD86|conf/icde/DelcambreD89|conf/icde/DelcambreLU91|conf/icde/DelcambreL96|conf/er/DelcambreM99|conf/er/PollaciaD93|conf/sigmod/DelcambreE88|conf/edbt/DelcambraHBRN96|conf/ssdbm/WashburnDW96|journals/sigmod/DelcambreWE89|journals/jodl/DelcambreMRA97|journals/expert/Delcambre88|conf/ride/WashburnDW96|conf/eds/DelcambreE88|conf/oodbs/UrbanD88;British Columbia Institute of Technology;http://www.bcit.ca/;N/A
Lok T. Liu;conf/sigmetrics/Arpaci-DusseauAVLAP95;Heisei International University;http://www.hiu.ac.jp/;N/A
Lon-Chan Chu;journals/tkde/WahICA95|conf/rtss/ChuW91;Les Roches Gruyère University of Applied Sciences;http://www.lrguas.ch/;N/A
Loren G. Terveen;journals/ijcis/BrachmanSTAHKL93|journals/cacm/TerveenHAMC97|conf/aaai/TerveenW90|conf/chi/TerveenH98;Wuhan University;http://www.whu.edu.cn/;N/A
Loren Sylvan;conf/ids/DurandBCFMSS92;Harding University Graduate School of Religion;http://www.hugsr.edu/;N/A
Lorenza Cavazza;journals/is/BergamaschiBCST88;Perm State Pharmaceutical Academy;http://www.psfa.ru/;N/A
Lorenza Saitta;journals/tkde/GiordanaSBBM93|journals/isci/GiordanaS85|journals/ml/GiordanaNSB97|journals/ml/GemelloMS91|journals/ijmms/BottaS92|conf/icml/BergadanoGSMB90|conf/ecai/BergadanoGS90;University of Texas at Brownsville;http://www.utb.edu/;N/A
Lorenzo Cavedoni;conf/er/BergamaschiCST88;Wilmar International;;N/A
Lorenzo Martino;journals/computer/BertinoM91;Ibaraki Prefectural University of Health Sciences;http://www.ipu.ac.jp/;N/A
Lorenzo Saladini;conf/sigmod/MassariPSC95;Kanazawa University;http://www.kanazawa-u.ac.jp/;N/A
Lorenzo Vandoni;journals/is/AntonellisCV94;Lancaster University Ghana;http://www.lancaster.edu.gh/;N/A
Lorenzo Vita;journals/tc/CataniaPRV95;United Technologies;;N/A
Lori A. Clarke;conf/sde/TaylorBCOSWWY88;Moscow Power Engineering Institute (Technical University);http://www.mpei.ac.ru/;N/A
Lori Alperin Resnick;conf/sigmod/BorgidaBMR89|journals/ijcis/BrachmanSTAHKL93;Southeastern Oklahoma State University;http://www.sosu.edu/;N/A
Lorraine M. Purgailis Parker;journals/cj/DawsonP88;Fachhochschulstudiengänge Wels;http://www.fh-wels.at/;N/A
Lorrie Faith Cranor;journals/cacm/Cranor99|journals/cacm/ReagleC99;British College of Osteopathic Medicine;http://www.bcom.ac.uk/;N/A
Lory D. Molesky;conf/sigmod/MoleskyR95;IBM;;N/A
Lotfi A. Zadeh;journals/tkde/Zadeh89|journals/iandc/Zadeh65|journals/iandc/Zadeh68|journals/computer/Zadeh88|journals/computer/Zadeh83|conf/ifip/Zadeh74;University of the West Indies St. Augustine;http://www.uwi.tt/;N/A
Lotfi Lakhal;conf/er/WaiyamaiTL97|conf/er/YahiaLCB96|conf/dasfaa/CicchettiLTM89|conf/vldb/PonceletTCL93|conf/edbt/CicchettiL94|conf/edbt/LopesPL00|conf/mfdbs/LakhalCM89|conf/icdt/PasquierBTL99|conf/icde/TaouilPBL00|conf/iadt/WaiyamaiTL98|conf/dexa/YahiaLC96|conf/caise/PonceletL93|conf/fodo/LakhalCM89;Western Michigan University;http://www.wmich.edu/;N/A
Lothar Baum;journals/internet/BaentschBMRS97;China Minmetals;;N/A
Lothar F. Mackert;journals/tods/MackertL89|conf/sigmod/MackertL86|conf/vldb/MackertL86;Lyon College;http://www.lyon.edu/;N/A
Lothar Schmitz;journals/scp/Schmitz82|journals/ipl/FalkowskiS86|journals/computing/Schmitz83;Instituto Politécnico de Leiria;http://www.iplei.pt/;N/A
LouAnna Notargiacomo;journals/tkde/SmithBJN96|conf/sp/McCollumMN90;Michigan School of Professional Psychology;http://www.mispp.edu/;N/A
LouAnne McDonald;conf/oodbs/MaryanskiBHHMPS86;University of Wisconsin - Stout;http://www.uwstout.edu/;N/A
Lougie Anderson;journals/jodl/DelcambreMRA97;Sinomach;;N/A
Louiqa Raschid;journals/tkde/TomasicRV98|journals/tkde/SellisLR93|journals/tods/RaschidL96|conf/icde/QianR95|conf/icde/GrantGMR97|conf/sigmod/TomasicABKNR97|conf/sigmod/SellisLR88|conf/vldb/RaschidS86|conf/edbt/MihailaRT98|journals/ijcis/RaschidC95|journals/ijcis/FlorescuRV96|journals/tc/RaschidFLS86|journals/sigmod/SellisLR89|journals/sigmod/BunemanRU97|journals/debu/RaschidSL89|journals/jar/RaschidL94|journals/jlp/Rschid94|conf/coopis/VidalRG98|conf/coopis/FlorescuRV95|conf/coopis/GruserRVB98|conf/eds/RaschidS88|conf/aaai/Raschid90|conf/dpds/RaschidSL88|conf/views/FlorescuRV96|conf/cikm/RaschidCD93|conf/icdcs/TomasicRV96;Shoreline Community College;http://www.shoreline.edu/;N/A
Louis Burger;conf/vldb/McKennaBHT96;Université de Caen Basse Normandie;http://www.unicaen.fr/;N/A
Louis E. Rosier;journals/tcs/HolteRTV92;Kia Motors;;N/A
Louis I. Steinberg;conf/ijcai/AmarelDNSTW91;Coker College;http://www.coker.edu/;N/A
Louis Lasoudris;conf/er/BrunetCL90;Fontbonne College;http://www.fontbonne.edu/;N/A
Louis M. Gomez;journals/cacm/FurnasLGD87;Universität Hildesheim;http://www.uni-hildesheim.de/;N/A
Louis M. Gutentag;conf/vldb/DonovanFGG75;Universidade Vale do Rio dos Sinos;http://www.unisinos.br/;N/A
Louis Marinos;conf/dexa/YangPM91;University of Kalyani;http://www.klyuniv.ac.in/;N/A
Louis Monier;journals/jal/Monier80;Pegatron;;N/A
Louis Perrochon;conf/cismod/AebiP93;University of Ghana;http://www.ug.edu.gh/;N/A
Louis Reich;journals/sigmod/BurnsFJKMRRRT86;American University in Dubai;http://www.aud.edu/;N/A
Louis Sauter;conf/echt/RizkS92;Prince Mohammad Bin Fahd University;http://www.pmu.edu.sa/;N/A
Louis Weitzman;journals/aim/HollanHW84;Johannes-Gutenberg Universität Mainz;http://www.uni-mainz.de/;N/A
Louis van Ekert;journals/cacm/KaunitzE84;Institut National Polytechnique de Grenoble;http://www.inpg.fr/;N/A
Louis-François Pau;journals/tkde/Pau91;Nissan;;N/A
Louise E. Moser;journals/tocs/AmirMMAC95;Western Michigan University;http://www.wmich.edu/;N/A
Louise Levy Schaper;journals/computer/StoryOFSJ92;St. Petersburg State Technical University;http://www.unilib.neva.ru/;N/A
Louise Scott;conf/er/GongSXO97;Karwan Institute of Higher Education;http://www.karwan.edu.af/;N/A
Louxin Zhang;conf/sigmod/ChenWZ98;Hanover College;http://www.hanover.edu/;N/A
Love Ekenberg;conf/er/EkenbergJ96|conf/cismod/EkenbergJ95;SAIC Motor;;N/A
Loïc Colson;journals/tcs/Colson91;Karlshochschule International University;http://www.karlshochschule.de/;N/A
Lu Zhang 0002;conf/icde/LiuZ91;Volkswagen Group;;N/A
Luanne M. Burns;conf/icde/WhangMSB90|journals/dke/SockutBMW93|journals/tse/WhangMSBC92|journals/tse/MalhotraMTPB89;Bard College;http://www.bard.edu/;N/A
Lubomir Bic;journals/tkde/RundensteinerBGY94|journals/tkde/RundensteinerB92|journals/tods/BicH89|conf/icde/RundensteinerBGY91|conf/dasfaa/RundensteinerBGY91|conf/vldb/RundensteinerB89|conf/edbt/RundensteinerB90|journals/dke/RundensteinerB91|journals/computer/BicG86|journals/toplas/BicL87|conf/iwdm/BicH83|conf/iwdm/BicH85;University of Adelaide;http://www.adelaide.edu.au/;N/A
Luc Albert;conf/mfdbs/AlbertR91|conf/fsttcs/Albert89;Harding University Graduate School of Religion;http://www.hugsr.edu/;N/A
Luc Boasson;conf/pods/BoassonCGM99;University of Dallas;http://www.udallas.edu/;N/A
Luc Bouganim;conf/vldb/ChristopheBPV00|conf/vldb/BouganimFV96|conf/vldb/BouganimCDDGS99|conf/edbt/BouganimDV96|conf/cikm/BouganimKV98;Panteios University of Economics and Political Sciences Athens;http://www.panteion.gr/;N/A
Luc De Raedt;journals/ai/RaedtD94|journals/ai/RaedtB92|journals/jlp/MuggletonR94|conf/kdd/LaerDR94|conf/ijcai/RaedtB93;Schiller International University, Paris;http://www.schillerparis.com/;N/A
Luc Dehaspe;conf/kdd/LaerDR94;Aluminum Corporation of China;;N/A
Luc Devroye;journals/acta/Devroye84|journals/bit/OrensteinMD83;Mitsubishi;;N/A
Luc Fayolle;conf/icde/ColletCFR97;Beijing Automotive Group;;N/A
Luc Segoufin;conf/sigmod/GrumbachRS98|conf/vldb/GrumbachRS00|conf/pods/BenediktGLS00|conf/pods/SegoufinV98|conf/dbpl/GrumbachRSS97|conf/icdt/GrumbachRS99|conf/gis/GrumbachRS98|conf/lics/GroheS00;British Columbia Institute of Technology;http://www.bcit.ca/;N/A
Luc Vandeurzen;conf/pods/GuchtDGV97|conf/pods/VandeurzenGG98|conf/dbpl/ParedaensKKV97|conf/ssd/VandeurzenGG95|conf/cp/VandeurzenGG96;Nestle;;N/A
Luca Cabibbo;conf/icde/AtzeniCM93|conf/pods/AndriesCPB95|conf/edbt/CabibboT98|conf/dbpl/CabibboT97|conf/ssdbm/CabibboT98|conf/icdt/Cabibbo95|conf/icdt/CabibboT99|conf/sebd/CabibboT97|conf/sebd/CabibboT98;Institut National Polytechnique de Grenoble;http://www.inpg.fr/;N/A
Luca Cardelli;journals/tods/AlbanoCO85|conf/edbt/Cardelli88|conf/dbpl/Cardelli91|conf/dbpl/CardelliMA93|journals/scp/Cardelli87|journals/jfp/CardelliL91|journals/jfp/AbadiCPR95|journals/iandc/Cardelli88|journals/csur/CardelliW85|journals/csys/Cardelli95|journals/toplas/AbadiCPP91|journals/toplas/AbadiC96|journals/toplas/AmadioC93|conf/ecoop/AbadiC95|conf/popl/AmadioC91|conf/popl/AbadiCPP89|conf/popl/Cardelli88|conf/ctcs/CardelliM89|conf/tacs/CardelliMMS91|conf/db-workshops/CardelliM85;Ibaraki Prefectural University of Health Sciences;http://www.ipu.ac.jp/;N/A
Luca Chittaro;journals/ci/ChittaroM96;Jishou University;http://www.jsu.edu.cn/;N/A
Luca Console;journals/tkde/ConsolePD96|journals/aicom/ConsolePD91|journals/logcom/ConsoleDT91|journals/jiis/ConsoleSD95|journals/expert/BrusoniCTP97|journals/ngc/ConsoleR89|conf/tdb/BrusoniCTP95|conf/ijcai/ConsoleDT89;Haramaya University;http://www.haramaya.edu.et/;N/A
Luca Corciulo;conf/dood/CorciuloGP93;Bundelkhand University;http://www.bundelkhanduniversity.org/;N/A
Luca Delgrossi;conf/mm/DelgrossiHHHKSV93;Birla Institute of Technology, Ranchi;http://bitmesraranchi.org/;N/A
Luca Forlizzi;conf/sigmod/ForlizziGNS00;Universität Fridericana Karlsruhe (Technische Hochschule);http://www.uni-karlsruhe.de/;N/A
Luca Mainetti;conf/er/GarzottoMP93|journals/cacm/GarzottoMP95|conf/echt/GarzottoMP94|conf/ht/GarzottoMP96;American University of Beirut;http://www.aub.edu.lb/;N/A
Lucas Chi Kwong Hui;conf/cpm/Hui92;Sinomach;;N/A
Lucia C. Sekino;conf/vldb/Sekino75;Arkansas State University, Mountain Home;http://www.asumh.edu/;N/A
Lucian Popa 0001;conf/sigmod/PopaDST00|conf/vldb/DeutschPT99|conf/dbpl/FernandezPS97|conf/icdt/PopaT99;Lyceum of the Philippines University;http://www.lpu.edu.ph/;N/A
Lucian Russell;conf/dood/KeroRTS95|conf/krdb/Russell98;Symbiosis International University;http://www.siu.edu.in/;N/A
Lucien A. Dimino;journals/debu/RengarajanDC96|journals/debu/DingDGR97;ZF Friedrichshafen;;N/A
